2025-03-03 11:57:31,273 - INFO - Epoch: 29 Loss 0.1228 Train RMSE 0.0698, MAE 0.0546, R2 0.8238, P 0.9080 Test RMSE 0.1069, MAE 0.0843, R2 0.5847, P 0.7718 
2025-03-03 11:57:31,692 - INFO - Epoch: 30 Loss 0.1204 Train RMSE 0.0678, MAE 0.0528, R2 0.8339, P 0.9133 Test RMSE 0.1056, MAE 0.0842, R2 0.5947, P 0.7791 
2025-03-03 11:57:32,117 - INFO - Epoch: 31 Loss 0.1147 Train RMSE 0.0655, MAE 0.0511, R2 0.8446, P 0.9190 Test RMSE 0.1030, MAE 0.0801, R2 0.6139, P 0.7911 
2025-03-03 11:57:32,543 - INFO - Epoch: 32 Loss 0.1111 Train RMSE 0.0667, MAE 0.0511, R2 0.8390, P 0.9161 Test RMSE 0.1087, MAE 0.0834, R2 0.5707, P 0.7753 
2025-03-03 11:57:32,963 - INFO - Epoch: 33 Loss 0.1058 Train RMSE 0.0657, MAE 0.0511, R2 0.8439, P 0.9189 Test RMSE 0.1046, MAE 0.0831, R2 0.6023, P 0.7902 
2025-03-03 11:57:33,383 - INFO - Epoch: 34 Loss 0.1044 Train RMSE 0.0646, MAE 0.0493, R2 0.8489, P 0.9215 Test RMSE 0.1018, MAE 0.0799, R2 0.6233, P 0.8005 
2025-03-03 11:57:33,808 - INFO - Epoch: 35 Loss 0.1027 Train RMSE 0.0619, MAE 0.0487, R2 0.8616, P 0.9285 Test RMSE 0.1074, MAE 0.0837, R2 0.5803, P 0.7748 
2025-03-03 11:57:34,235 - INFO - Epoch: 36 Loss 0.1014 Train RMSE 0.0632, MAE 0.0486, R2 0.8556, P 0.9252 Test RMSE 0.1067, MAE 0.0829, R2 0.5862, P 0.7820 
2025-03-03 11:57:34,663 - INFO - Epoch: 37 Loss 0.1002 Train RMSE 0.0594, MAE 0.0459, R2 0.8723, P 0.9340 Test RMSE 0.1026, MAE 0.0804, R2 0.6175, P 0.8037 
2025-03-03 11:57:35,090 - INFO - Epoch: 38 Loss 0.0966 Train RMSE 0.0626, MAE 0.0491, R2 0.8582, P 0.9267 Test RMSE 0.1052, MAE 0.0831, R2 0.5975, P 0.7942 
2025-03-03 11:57:35,516 - INFO - Epoch: 39 Loss 0.0895 Train RMSE 0.0586, MAE 0.0457, R2 0.8759, P 0.9363 Test RMSE 0.1036, MAE 0.0838, R2 0.6096, P 0.7940 
2025-03-03 11:57:35,927 - INFO - Epoch: 40 Loss 0.0908 Train RMSE 0.0615, MAE 0.0480, R2 0.8632, P 0.9292 Test RMSE 0.1089, MAE 0.0830, R2 0.5692, P 0.7753 
2025-03-03 11:57:36,346 - INFO - Epoch: 41 Loss 0.0836 Train RMSE 0.0599, MAE 0.0474, R2 0.8701, P 0.9328 Test RMSE 0.1065, MAE 0.0843, R2 0.5874, P 0.7911 
2025-03-03 11:57:36,773 - INFO - Epoch: 42 Loss 0.0801 Train RMSE 0.0576, MAE 0.0445, R2 0.8801, P 0.9391 Test RMSE 0.1062, MAE 0.0834, R2 0.5900, P 0.7915 
2025-03-03 11:57:37,221 - INFO - Epoch: 43 Loss 0.0796 Train RMSE 0.0569, MAE 0.0447, R2 0.8829, P 0.9397 Test RMSE 0.0986, MAE 0.0776, R2 0.6463, P 0.8196 
2025-03-03 11:57:37,639 - INFO - Epoch: 44 Loss 0.0820 Train RMSE 0.0538, MAE 0.0423, R2 0.8953, P 0.9465 Test RMSE 0.0978, MAE 0.0766, R2 0.6520, P 0.8206 
2025-03-03 11:57:38,063 - INFO - Epoch: 45 Loss 0.0767 Train RMSE 0.0574, MAE 0.0444, R2 0.8806, P 0.9390 Test RMSE 0.1077, MAE 0.0858, R2 0.5784, P 0.7903 
2025-03-03 11:57:38,484 - INFO - Epoch: 46 Loss 0.0773 Train RMSE 0.0568, MAE 0.0439, R2 0.8835, P 0.9404 Test RMSE 0.1088, MAE 0.0868, R2 0.5692, P 0.7815 
2025-03-03 11:57:38,917 - INFO - Epoch: 47 Loss 0.0747 Train RMSE 0.0527, MAE 0.0407, R2 0.8995, P 0.9485 Test RMSE 0.1040, MAE 0.0831, R2 0.6069, P 0.8026 
2025-03-03 11:57:39,353 - INFO - Epoch: 48 Loss 0.0683 Train RMSE 0.0547, MAE 0.0417, R2 0.8918, P 0.9444 Test RMSE 0.1035, MAE 0.0815, R2 0.6102, P 0.8035 
2025-03-03 11:57:39,775 - INFO - Epoch: 49 Loss 0.0688 Train RMSE 0.0531, MAE 0.0406, R2 0.8982, P 0.9481 Test RMSE 0.1063, MAE 0.0814, R2 0.5893, P 0.7949 
2025-03-03 11:57:40,199 - INFO - Epoch: 50 Loss 0.0708 Train RMSE 0.0536, MAE 0.0414, R2 0.8960, P 0.9470 Test RMSE 0.1028, MAE 0.0808, R2 0.6160, P 0.8049 
2025-03-03 11:57:40,638 - INFO - Epoch: 51 Loss 0.0625 Train RMSE 0.0511, MAE 0.0401, R2 0.9056, P 0.9517 Test RMSE 0.1044, MAE 0.0847, R2 0.6036, P 0.8003 
2025-03-03 11:57:41,061 - INFO - Epoch: 52 Loss 0.0608 Train RMSE 0.0514, MAE 0.0399, R2 0.9043, P 0.9513 Test RMSE 0.1017, MAE 0.0803, R2 0.6243, P 0.8065 
2025-03-03 11:57:41,482 - INFO - Epoch: 53 Loss 0.0588 Train RMSE 0.0498, MAE 0.0384, R2 0.9103, P 0.9544 Test RMSE 0.1029, MAE 0.0783, R2 0.6147, P 0.8050 
2025-03-03 11:57:41,909 - INFO - Epoch: 54 Loss 0.0548 Train RMSE 0.0490, MAE 0.0379, R2 0.9131, P 0.9556 Test RMSE 0.1028, MAE 0.0782, R2 0.6156, P 0.8097 
2025-03-03 11:57:42,336 - INFO - Epoch: 55 Loss 0.0513 Train RMSE 0.0500, MAE 0.0385, R2 0.9097, P 0.9538 Test RMSE 0.1007, MAE 0.0775, R2 0.6310, P 0.8126 
2025-03-03 11:57:42,766 - INFO - Epoch: 56 Loss 0.0510 Train RMSE 0.0488, MAE 0.0376, R2 0.9140, P 0.9561 Test RMSE 0.1028, MAE 0.0788, R2 0.6156, P 0.8031 
2025-03-03 11:57:43,198 - INFO - Epoch: 57 Loss 0.0493 Train RMSE 0.0495, MAE 0.0381, R2 0.9114, P 0.9548 Test RMSE 0.1016, MAE 0.0791, R2 0.6245, P 0.8088 
2025-03-03 11:57:43,625 - INFO - Epoch: 58 Loss 0.0490 Train RMSE 0.0473, MAE 0.0365, R2 0.9192, P 0.9589 Test RMSE 0.1049, MAE 0.0799, R2 0.6001, P 0.8014 
2025-03-03 11:57:44,045 - INFO - Epoch: 59 Loss 0.0509 Train RMSE 0.0469, MAE 0.0368, R2 0.9205, P 0.9597 Test RMSE 0.1007, MAE 0.0792, R2 0.6312, P 0.8116 
2025-03-03 11:57:44,472 - INFO - Epoch: 60 Loss 0.0563 Train RMSE 0.0467, MAE 0.0364, R2 0.9212, P 0.9605 Test RMSE 0.1024, MAE 0.0805, R2 0.6188, P 0.8038 
2025-03-03 11:57:44,890 - INFO - Epoch: 61 Loss 0.0591 Train RMSE 0.0465, MAE 0.0363, R2 0.9218, P 0.9603 Test RMSE 0.1052, MAE 0.0829, R2 0.5974, P 0.7980 
2025-03-03 11:57:45,320 - INFO - Epoch: 62 Loss 0.0544 Train RMSE 0.0452, MAE 0.0349, R2 0.9261, P 0.9624 Test RMSE 0.1016, MAE 0.0798, R2 0.6248, P 0.8089 
2025-03-03 11:57:45,730 - INFO - Epoch: 63 Loss 0.0455 Train RMSE 0.0452, MAE 0.0348, R2 0.9260, P 0.9623 Test RMSE 0.1029, MAE 0.0809, R2 0.6151, P 0.8078 
2025-03-03 11:57:46,160 - INFO - Epoch: 64 Loss 0.0454 Train RMSE 0.0445, MAE 0.0343, R2 0.9283, P 0.9635 Test RMSE 0.1005, MAE 0.0781, R2 0.6325, P 0.8158 
2025-03-03 11:57:46,595 - INFO - Epoch: 65 Loss 0.0418 Train RMSE 0.0432, MAE 0.0333, R2 0.9325, P 0.9657 Test RMSE 0.1022, MAE 0.0812, R2 0.6204, P 0.8067 
2025-03-03 11:57:47,018 - INFO - Epoch: 66 Loss 0.0370 Train RMSE 0.0454, MAE 0.0351, R2 0.9255, P 0.9625 Test RMSE 0.1033, MAE 0.0798, R2 0.6121, P 0.8085 
2025-03-03 11:57:47,438 - INFO - Epoch: 67 Loss 0.0344 Train RMSE 0.0442, MAE 0.0345, R2 0.9292, P 0.9640 Test RMSE 0.1040, MAE 0.0829, R2 0.6069, P 0.8068 
2025-03-03 11:57:47,856 - INFO - Epoch: 68 Loss 0.0344 Train RMSE 0.0434, MAE 0.0334, R2 0.9317, P 0.9656 Test RMSE 0.1023, MAE 0.0776, R2 0.6197, P 0.8140 
2025-03-03 11:57:48,277 - INFO - Epoch: 69 Loss 0.0324 Train RMSE 0.0455, MAE 0.0348, R2 0.9250, P 0.9624 Test RMSE 0.1082, MAE 0.0832, R2 0.5744, P 0.7952 
2025-03-03 11:57:48,704 - INFO - Epoch: 70 Loss 0.0334 Train RMSE 0.0446, MAE 0.0343, R2 0.9281, P 0.9634 Test RMSE 0.1055, MAE 0.0851, R2 0.5955, P 0.7975 
2025-03-03 11:57:49,129 - INFO - Epoch: 71 Loss 0.0343 Train RMSE 0.0447, MAE 0.0346, R2 0.9276, P 0.9635 Test RMSE 0.1020, MAE 0.0798, R2 0.6216, P 0.8102 
2025-03-03 11:57:49,555 - INFO - Epoch: 72 Loss 0.0327 Train RMSE 0.0450, MAE 0.0341, R2 0.9268, P 0.9627 Test RMSE 0.1032, MAE 0.0791, R2 0.6130, P 0.8073 
2025-03-03 11:57:49,979 - INFO - Epoch: 73 Loss 0.0291 Train RMSE 0.0415, MAE 0.0312, R2 0.9377, P 0.9684 Test RMSE 0.1007, MAE 0.0794, R2 0.6309, P 0.8141 
2025-03-03 11:57:50,392 - INFO - Epoch: 74 Loss 0.0295 Train RMSE 0.0425, MAE 0.0331, R2 0.9348, P 0.9669 Test RMSE 0.1011, MAE 0.0796, R2 0.6286, P 0.8132 
2025-03-03 11:57:50,802 - INFO - Epoch: 75 Loss 0.0289 Train RMSE 0.0409, MAE 0.0312, R2 0.9396, P 0.9696 Test RMSE 0.1024, MAE 0.0808, R2 0.6189, P 0.8085 
2025-03-03 11:57:51,218 - INFO - Epoch: 76 Loss 0.0278 Train RMSE 0.0399, MAE 0.0311, R2 0.9423, P 0.9708 Test RMSE 0.0999, MAE 0.0784, R2 0.6371, P 0.8169 
2025-03-03 11:57:51,641 - INFO - Epoch: 77 Loss 0.0277 Train RMSE 0.0383, MAE 0.0299, R2 0.9471, P 0.9732 Test RMSE 0.1010, MAE 0.0787, R2 0.6289, P 0.8154 
2025-03-03 11:57:52,065 - INFO - Epoch: 78 Loss 0.0274 Train RMSE 0.0390, MAE 0.0299, R2 0.9450, P 0.9721 Test RMSE 0.1025, MAE 0.0796, R2 0.6181, P 0.8139 
2025-03-03 11:57:52,488 - INFO - Epoch: 79 Loss 0.0284 Train RMSE 0.0401, MAE 0.0309, R2 0.9417, P 0.9704 Test RMSE 0.1023, MAE 0.0793, R2 0.6196, P 0.8159 
2025-03-03 11:57:52,910 - INFO - Epoch: 80 Loss 0.0275 Train RMSE 0.0393, MAE 0.0300, R2 0.9441, P 0.9717 Test RMSE 0.1021, MAE 0.0801, R2 0.6211, P 0.8148 
