2025-03-03 12:02:12,688 - INFO - Epoch: 25 Loss 0.0061 Train RMSE 0.0498, MAE 0.0386, R2 0.9102, P 0.9540 Test RMSE 0.1027, MAE 0.0846, R2 0.6168, P 0.8003 
2025-03-03 12:02:13,225 - INFO - Epoch: 26 Loss 0.0060 Train RMSE 0.0478, MAE 0.0359, R2 0.9175, P 0.9581 Test RMSE 0.1006, MAE 0.0812, R2 0.6317, P 0.8009 
2025-03-03 12:02:13,768 - INFO - Epoch: 27 Loss 0.0043 Train RMSE 0.0480, MAE 0.0373, R2 0.9166, P 0.9575 Test RMSE 0.0982, MAE 0.0783, R2 0.6493, P 0.8074 
2025-03-03 12:02:14,323 - INFO - Epoch: 28 Loss 0.0054 Train RMSE 0.0486, MAE 0.0370, R2 0.9145, P 0.9565 Test RMSE 0.0958, MAE 0.0758, R2 0.6660, P 0.8166 
2025-03-03 12:02:14,876 - INFO - Epoch: 29 Loss 0.0057 Train RMSE 0.0483, MAE 0.0362, R2 0.9157, P 0.9570 Test RMSE 0.1013, MAE 0.0793, R2 0.6271, P 0.7930 
2025-03-03 12:02:15,422 - INFO - Epoch: 30 Loss 0.0038 Train RMSE 0.0477, MAE 0.0369, R2 0.9175, P 0.9579 Test RMSE 0.0976, MAE 0.0768, R2 0.6537, P 0.8123 
2025-03-03 12:02:15,971 - INFO - Epoch: 31 Loss 0.0044 Train RMSE 0.0454, MAE 0.0335, R2 0.9256, P 0.9621 Test RMSE 0.0983, MAE 0.0762, R2 0.6483, P 0.8059 
2025-03-03 12:02:16,515 - INFO - Epoch: 32 Loss 0.0053 Train RMSE 0.0463, MAE 0.0352, R2 0.9225, P 0.9610 Test RMSE 0.0983, MAE 0.0774, R2 0.6485, P 0.8080 
2025-03-03 12:02:17,063 - INFO - Epoch: 33 Loss 0.0033 Train RMSE 0.0458, MAE 0.0341, R2 0.9242, P 0.9615 Test RMSE 0.1001, MAE 0.0764, R2 0.6353, P 0.8098 
2025-03-03 12:02:17,605 - INFO - Epoch: 34 Loss 0.0041 Train RMSE 0.0462, MAE 0.0349, R2 0.9230, P 0.9613 Test RMSE 0.1015, MAE 0.0780, R2 0.6257, P 0.8007 
2025-03-03 12:02:18,143 - INFO - Epoch: 35 Loss 0.0041 Train RMSE 0.0433, MAE 0.0321, R2 0.9322, P 0.9657 Test RMSE 0.1042, MAE 0.0813, R2 0.6055, P 0.7913 
2025-03-03 12:02:18,681 - INFO - Epoch: 36 Loss 0.0035 Train RMSE 0.0414, MAE 0.0320, R2 0.9380, P 0.9687 Test RMSE 0.1053, MAE 0.0796, R2 0.5969, P 0.7921 
2025-03-03 12:02:19,243 - INFO - Epoch: 37 Loss 0.0037 Train RMSE 0.0421, MAE 0.0315, R2 0.9359, P 0.9675 Test RMSE 0.1034, MAE 0.0771, R2 0.6116, P 0.8034 
2025-03-03 12:02:19,784 - INFO - Epoch: 38 Loss 0.0059 Train RMSE 0.0438, MAE 0.0323, R2 0.9307, P 0.9648 Test RMSE 0.1072, MAE 0.0805, R2 0.5818, P 0.7882 
2025-03-03 12:02:20,321 - INFO - Epoch: 39 Loss 0.0038 Train RMSE 0.0419, MAE 0.0311, R2 0.9366, P 0.9679 Test RMSE 0.1083, MAE 0.0795, R2 0.5738, P 0.7775 
2025-03-03 12:02:20,859 - INFO - Epoch: 40 Loss 0.0037 Train RMSE 0.0404, MAE 0.0305, R2 0.9410, P 0.9702 Test RMSE 0.1065, MAE 0.0821, R2 0.5880, P 0.7833 
2025-03-03 12:02:21,397 - INFO - Epoch: 41 Loss 0.0036 Train RMSE 0.0386, MAE 0.0293, R2 0.9460, P 0.9726 Test RMSE 0.1067, MAE 0.0813, R2 0.5861, P 0.7898 
2025-03-03 12:02:21,942 - INFO - Epoch: 42 Loss 0.0032 Train RMSE 0.0386, MAE 0.0290, R2 0.9462, P 0.9728 Test RMSE 0.1022, MAE 0.0798, R2 0.6202, P 0.8068 
2025-03-03 12:02:22,482 - INFO - Epoch: 43 Loss 0.0031 Train RMSE 0.0394, MAE 0.0291, R2 0.9439, P 0.9716 Test RMSE 0.1053, MAE 0.0810, R2 0.5969, P 0.7895 
2025-03-03 12:02:23,045 - INFO - Epoch: 44 Loss 0.0030 Train RMSE 0.0375, MAE 0.0279, R2 0.9492, P 0.9743 Test RMSE 0.1008, MAE 0.0760, R2 0.6304, P 0.8073 
2025-03-03 12:02:23,596 - INFO - Epoch: 45 Loss 0.0030 Train RMSE 0.0383, MAE 0.0273, R2 0.9469, P 0.9733 Test RMSE 0.1045, MAE 0.0776, R2 0.6027, P 0.7980 
2025-03-03 12:02:24,155 - INFO - Epoch: 46 Loss 0.0040 Train RMSE 0.0394, MAE 0.0297, R2 0.9438, P 0.9718 Test RMSE 0.1055, MAE 0.0803, R2 0.5951, P 0.7875 
2025-03-03 12:02:24,710 - INFO - Epoch: 47 Loss 0.0028 Train RMSE 0.0366, MAE 0.0277, R2 0.9515, P 0.9757 Test RMSE 0.1058, MAE 0.0795, R2 0.5927, P 0.7927 
2025-03-03 12:02:25,263 - INFO - Epoch: 48 Loss 0.0035 Train RMSE 0.0385, MAE 0.0286, R2 0.9464, P 0.9735 Test RMSE 0.1060, MAE 0.0774, R2 0.5916, P 0.7941 
2025-03-03 12:02:25,808 - INFO - Epoch: 49 Loss 0.0036 Train RMSE 0.0348, MAE 0.0254, R2 0.9562, P 0.9779 Test RMSE 0.1026, MAE 0.0787, R2 0.6171, P 0.8002 
2025-03-03 12:02:26,353 - INFO - Epoch: 50 Loss 0.0028 Train RMSE 0.0366, MAE 0.0273, R2 0.9515, P 0.9756 Test RMSE 0.1050, MAE 0.0784, R2 0.5995, P 0.7907 
2025-03-03 12:02:26,907 - INFO - Epoch: 51 Loss 0.0029 Train RMSE 0.0374, MAE 0.0279, R2 0.9493, P 0.9745 Test RMSE 0.1068, MAE 0.0796, R2 0.5854, P 0.7947 
2025-03-03 12:02:27,451 - INFO - Epoch: 52 Loss 0.0032 Train RMSE 0.0362, MAE 0.0261, R2 0.9525, P 0.9763 Test RMSE 0.1071, MAE 0.0834, R2 0.5826, P 0.7908 
2025-03-03 12:02:27,993 - INFO - Epoch: 53 Loss 0.0035 Train RMSE 0.0384, MAE 0.0286, R2 0.9468, P 0.9732 Test RMSE 0.1070, MAE 0.0811, R2 0.5840, P 0.7876 
2025-03-03 12:02:28,528 - INFO - Epoch: 54 Loss 0.0027 Train RMSE 0.0349, MAE 0.0264, R2 0.9559, P 0.9779 Test RMSE 0.1048, MAE 0.0809, R2 0.6006, P 0.7966 
2025-03-03 12:02:29,078 - INFO - Epoch: 55 Loss 0.0030 Train RMSE 0.0344, MAE 0.0252, R2 0.9572, P 0.9784 Test RMSE 0.1015, MAE 0.0754, R2 0.6251, P 0.8058 
2025-03-03 12:02:29,629 - INFO - Epoch: 56 Loss 0.0029 Train RMSE 0.0352, MAE 0.0258, R2 0.9552, P 0.9778 Test RMSE 0.1022, MAE 0.0792, R2 0.6205, P 0.8054 
2025-03-03 12:02:30,176 - INFO - Epoch: 57 Loss 0.0029 Train RMSE 0.0354, MAE 0.0261, R2 0.9548, P 0.9772 Test RMSE 0.1053, MAE 0.0802, R2 0.5971, P 0.7977 
2025-03-03 12:02:30,708 - INFO - Epoch: 58 Loss 0.0033 Train RMSE 0.0350, MAE 0.0257, R2 0.9558, P 0.9778 Test RMSE 0.1041, MAE 0.0801, R2 0.6063, P 0.7993 
